schoolKey,schoolId,schoolName,sourceZone,schoolDataMonth,sensitiveAreaIds,sensitiveAreaTypes,sensitiveAreaNames,sensitiveAreaCount,longitude,latitude,analysisPredicate,analysisRole
NLSC-121-1726,1726,國立臺中科技大學南屯校區(預定地),121,202508,G0005,地下水補注地質敏感區,臺中盆地,1,120.6102020,24.1475649,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1550,1550,國立臺中科技大學民生校區,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6757626,24.1395278,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-37,37,國立臺北藝術大學,121,202006,L0001,山崩與地滑地質敏感區,臺北市,1,121.4714558,25.1345260,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-357,357,國立臺南藝術大學,121,202412,L0005,山崩與地滑地質敏感區,臺南市,1,120.3731630,23.1895454,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-8,8,國立臺灣海洋大學2,121,201805,L0008,山崩與地滑地質敏感區,基隆市,1,121.7783896,25.1504560,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1023,1023,國立臺灣體育運動大學,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.6901053,24.1493898,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-198,198,國立草屯高級商工職業學校,121,202209,G0005,地下水補注地質敏感區,臺中盆地,1,120.6662138,23.9968591,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-199,199,國立草屯高級商工職業學校1,121,201804,G0005,地下水補注地質敏感區,臺中盆地,1,120.6661668,23.9990838,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-11,11,國立陽明交通大學新竹博愛校區,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9819586,24.7978099,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-28,28,國立陽明交通大學臺北陽明校區,121,202103,L0001,山崩與地滑地質敏感區,臺北市,1,121.5125875,25.1223670,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2550,2550,國立高雄師範大學燕巢校區,121,202311,F0003、L0006,山崩與地滑地質敏感區、活動斷層地質敏感區,旗山斷層、高雄市,2,120.4057486,22.7864404,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-15,15,基隆市七堵區復興國民小學,121,202310,L0008,山崩與地滑地質敏感區,基隆市,1,121.6653661,25.1074058,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-20,20,基隆市中山區中華國民小學,121,202310,L0008,山崩與地滑地質敏感區,基隆市,1,121.7387310,25.1491776,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-23,23,基隆市中山區德和國民小學,121,201901,L0008,山崩與地滑地質敏感區,基隆市,1,121.7300611,25.1548374,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-22,22,基隆市中山區港西國民小學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7397441,25.1363917,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-32,32,基隆市仁愛區南榮國民小學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7441663,25.1188596,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-53,53,基隆市安樂區建德國民小學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7217634,25.1244859,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-58,58,基隆市私立培德高級工業家事職業學校,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7705465,25.1303789,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-34,34,基隆市立中山高級中學,121,202310,L0008,山崩與地滑地質敏感區,基隆市,1,121.7310139,25.1544492,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-43,43,基隆市立信義國民中學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7686133,25.1296272,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-33,33,基隆市立八斗高級中學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7877026,25.1400390,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-44,44,基隆市立南榮國民中學,121,202310,L0008,山崩與地滑地質敏感區,基隆市,1,121.7461399,25.1201310,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-45,45,基隆市立建德國民中學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7215494,25.1271151,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-39,39,基隆市立成功國民中學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7514155,25.1324972,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-46,46,基隆市立暖暖高級中學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7378082,25.1080142,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-92,92,大仁科技大學,121,202508,G0002,地下水補注地質敏感區,屏東平原,1,120.5446163,22.7270299,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-602,602,大仁科技大學1,121,201509,G0002,地下水補注地質敏感區,屏東平原,1,120.5467804,22.7286092,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-3,3,宜蘭縣三星鄉三星國民小學,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6505638,24.6667672,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-5,5,宜蘭縣三星鄉大隱國民小學,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.7130030,24.6672321,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-7,7,宜蘭縣三星鄉憲明國民小學,121,201901,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6185916,24.6608236,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-8,8,宜蘭縣三星鄉憲明國民小學1,121,201711,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6192869,24.6604190,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-6,6,宜蘭縣三星鄉萬富國民小學,121,202406,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6882588,24.6794969,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-22,22,宜蘭縣冬山鄉大進國民小學,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.7160614,24.6340483,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-10,10,宜蘭縣大同鄉大同國民小學松羅分校,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.5785333,24.6559803,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-16,16,宜蘭縣大同鄉寒溪國民小學,121,201901,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6874766,24.6094622,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-32,32,宜蘭縣立三星國民中學,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6537049,24.6680783,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-96,96,宜蘭縣頭城鎮梗枋國民小學,121,202207,L0016,山崩與地滑地質敏感區,宜蘭縣,1,121.8624735,24.9003142,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-64,64,實踐大學臺北校區,121,202508,L0001,山崩與地滑地質敏感區,臺北市,1,121.5454107,25.0845712,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-805,805,屏東縣來義鄉文樂國民小學,121,202311,G0002,地下水補注地質敏感區,屏東平原,1,120.6235055,22.4929974,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-413,413,屏東縣內埔鄉榮華國民小學,121,201512,G0002,地下水補注地質敏感區,屏東平原,1,120.5646309,22.6611443,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-563,563,屏東縣內埔鄉隘寮國民小學,121,202211,G0002,地下水補注地質敏感區,屏東平原,1,120.6360132,22.7024900,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-544,544,屏東縣內埔鄉黎明國民小學,121,202311,G0002,地下水補注地質敏感區,屏東平原,1,120.5964775,22.6870225,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-808,808,屏東縣新埤鄉萬隆國民小學,121,202311,G0002,地下水補注地質敏感區,屏東平原,1,120.5878578,22.5080629,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-154,154,屏東縣新埤鄉餉潭國民小學,121,202509,G0002,地下水補注地質敏感區,屏東平原,1,120.6105130,22.4749592,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-784,784,屏東縣春日鄉力里國民小學,121,201711,G0002,地下水補注地質敏感區,屏東平原,1,120.6286911,22.4278871,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-762,762,屏東縣春日鄉古華國民小學士文分校,121,201509,L0009,山崩與地滑地質敏感區,屏東縣,1,120.6637830,22.3686835,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-729,729,屏東縣牡丹鄉高士國民小學,121,201709,L0009,山崩與地滑地質敏感區,屏東縣,1,120.8465759,22.1250667,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-568,568,屏東縣瑪家鄉北葉國民小學,121,202201,G0002,地下水補注地質敏感區,屏東平原,1,120.6460851,22.7062129,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-559,559,屏東縣瑪家鄉長榮百合國民小學,121,202201,G0002,地下水補注地質敏感區,屏東平原,1,120.6427918,22.6983502,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-510,510,屏東縣私立崇華雙語學校,121,201908,G0002,地下水補注地質敏感區,屏東平原,1,120.5473204,22.6803531,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-812,812,屏東縣立來義高級中學,121,201711,G0002,地下水補注地質敏感區,屏東平原,1,120.6299310,22.5256065,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-811,811,屏東縣立來義高級中學1,121,202311,G0002,地下水補注地質敏感區,屏東平原,1,120.6298253,22.5242319,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-564,564,屏東縣立瑪家國民中學,121,201908,G0002,地下水補注地質敏感區,屏東平原,1,120.6104236,22.7021806,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-87,87,屏東縣立長治國民中學,121,202508,G0002,地下水補注地質敏感區,屏東平原,1,120.5448389,22.6924219,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-644,644,屏東縣立高樹國民中學,121,201801,G0002,地下水補注地質敏感區,屏東平原,1,120.6053664,22.8173263,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-640,640,屏東縣立高泰國民中學,121,201711,G0002,地下水補注地質敏感區,屏東平原,1,120.6110064,22.7911707,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-624,624,屏東縣立鹽埔國民中學,121,202205,G0002,地下水補注地質敏感區,屏東平原,1,120.5738188,22.7540860,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-155,155,屏東縣萬巒鄉佳佐國民小學中興分校,121,202509,G0002,地下水補注地質敏感區,屏東平原,1,120.6124333,22.5494644,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-635,635,屏東縣里港鄉載興國民小學,121,201801,G0002,地下水補注地質敏感區,屏東平原,1,120.5242475,22.7783458,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-553,553,屏東縣長治鄉德協國民小學,121,201710,G0002,地下水補注地質敏感區,屏東平原,1,120.5411095,22.6938523,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-565,565,屏東縣長治鄉繁華國民小學,121,201509,G0002,地下水補注地質敏感區,屏東平原,1,120.5721837,22.7026867,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-551,551,屏東縣霧臺鄉霧臺國民小學勵古百合分校,121,202107,G0002,地下水補注地質敏感區,屏東平原,1,120.5805557,22.6921855,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-614,614,屏東縣高樹鄉大路關國民小學,121,202509,G0002,地下水補注地質敏感區,屏東平原,1,120.6207467,22.7397630,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-629,629,屏東縣高樹鄉大路關國民小學廣福校區,121,202509,G0002,地下水補注地質敏感區,屏東平原,1,120.6174492,22.7643514,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-636,636,屏東縣高樹鄉新南國民小學,121,202107,G0002,地下水補注地質敏感區,屏東平原,1,120.5596226,22.7854913,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-652,652,屏東縣高樹鄉新豐國民小學,121,201801,G0002,地下水補注地質敏感區,屏東平原,1,120.6345338,22.8639042,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-638,638,屏東縣高樹鄉泰山國民小學,121,201801,G0002,地下水補注地質敏感區,屏東平原,1,120.6145175,22.7879625,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-641,641,屏東縣高樹鄉田子國民小學,121,201509,G0002,地下水補注地質敏感區,屏東平原,1,120.5773179,22.8040026,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-650,650,屏東縣高樹鄉高樹國民小學,121,201711,G0002,地下水補注地質敏感區,屏東平原,1,120.5989361,22.8268197,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-625,625,屏東縣鹽埔鄉仕絨國民小學,121,202107,G0002,地下水補注地質敏感區,屏東平原,1,120.5587555,22.7582234,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-615,615,屏東縣鹽埔鄉彭厝國民小學,121,201509,G0002,地下水補注地質敏感區,屏東平原,1,120.5313780,22.7395934,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-600,600,屏東縣鹽埔鄉振興國民小學,121,202311,G0002,地下水補注地質敏感區,屏東平原,1,120.6104529,22.7262220,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-613,613,屏東縣鹽埔鄉新圍國民小學,121,201509,G0002,地下水補注地質敏感區,屏東平原,1,120.5537003,22.7383326,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-610,610,屏東縣鹽埔鄉高朗國民小學,121,201009,G0002,地下水補注地質敏感區,屏東平原,1,120.5829220,22.7354872,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-623,623,屏東縣鹽埔鄉鹽埔國民小學,121,202106,G0002,地下水補注地質敏感區,屏東平原,1,120.5759747,22.7533033,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-70,70,崇右影藝科技大學,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7538904,25.1318133,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-466,466,嶺東科技大學,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.6085583,24.1372808,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-448,448,嶺東科技大學寶文校區,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.6014257,24.1345364,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-62,62,康寧大學臺北校區,121,202508,L0001,山崩與地滑地質敏感區,臺北市,1,121.6099231,25.0759947,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-23,23,彰化縣二水鄉二水國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.6174832,23.8110303,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-24,24,彰化縣二水鄉復興國民小學,121,202007,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.6052081,23.8299129,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-43,43,彰化縣北斗鎮大新國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5575503,23.8551603,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-233,233,彰化縣彰化市快官國民小學,121,201901,G0005、L0014,地下水補注地質敏感區、山崩與地滑地質敏感區,彰化縣、臺中盆地,2,120.6118334,24.0683853,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-210,210,彰化縣溪州鄉圳寮國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5229496,23.8388011,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-208,208,彰化縣溪州鄉大莊國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5672304,23.8162084,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-211,211,彰化縣溪州鄉成功國民小學,121,202410,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5446143,23.8259802,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-212,212,彰化縣溪州鄉成功國民小學西畔分校,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5402955,23.8477952,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-216,216,彰化縣溪州鄉潮洋國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5195570,23.8141787,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-53,53,彰化縣田中鎮三潭國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5849390,23.8660552,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-55,55,彰化縣田中鎮內安國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5997349,23.8544603,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-54,54,彰化縣田中鎮大安國民小學,121,202007,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5943653,23.8411776,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-59,59,彰化縣田中鎮新民國民小學,121,202007,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5861341,23.8545036,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-58,58,彰化縣田中鎮東和國民小學,121,202007,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.6058992,23.8673893,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-56,56,彰化縣田中鎮田中國民小學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5877218,23.8569866,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-126,126,彰化縣私立文興高級中學,121,201810,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5861298,23.8672081,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-101,101,彰化縣立溪陽國民中學,121,201811,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5437243,23.8242615,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-72,72,彰化縣立田中高級中學,121,201901,G0001,地下水補注地質敏感區,濁水溪沖積扇,1,120.5884511,23.8554037,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-84,84,彰化縣立芬園國民中學,121,202209,G0005,地下水補注地質敏感區,臺中盆地,1,120.6257773,24.0116714,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-146,146,彰化縣芬園鄉同安國民小學,121,201901,G0005,地下水補注地質敏感區,臺中盆地,1,120.6210254,23.9777308,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-150,150,彰化縣芬園鄉富山國民小學,121,202510,G0005,地下水補注地質敏感區,臺中盆地,1,120.6197128,24.0275696,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-151,151,彰化縣芬園鄉寶山國民小學,121,201901,G0005,地下水補注地質敏感區,臺中盆地,1,120.6401769,23.9869179,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-145,145,彰化縣芬園鄉文德國民小學,121,202209,G0005,地下水補注地質敏感區,臺中盆地,1,120.6280256,23.9634268,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-147,147,彰化縣芬園鄉芬園國民小學,121,202209,G0005,地下水補注地質敏感區,臺中盆地,1,120.6271253,24.0124780,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-148,148,彰化縣芬園鄉芬園國民小學1,121,201706,G0005,地下水補注地質敏感區,臺中盆地,1,120.6277170,24.0119601,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-149,149,彰化縣芬園鄉茄荖國民小學,121,202209,G0005,地下水補注地質敏感區,臺中盆地,1,120.6435209,24.0149338,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-359,359,德明財經科技大學,121,202310,L0001,山崩與地滑地質敏感區,臺北市,1,121.5671056,25.0873079,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-254,254,新北市坪林區坪林國民小學,121,201901,L0007,山崩與地滑地質敏感區,新北市,1,121.7110652,24.9363564,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-256,256,新北市坪林區英速魔法學院闊瀨校區,121,202508,L0007,山崩與地滑地質敏感區,新北市,1,121.7708003,24.9653386,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-317,317,新北市新店區中正國民小學,121,201901,G0004,地下水補注地質敏感區,臺北盆地,1,121.5372161,24.9722147,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-316,316,新北市新店區大豐國民小學,121,201901,G0004,地下水補注地質敏感區,臺北盆地,1,121.5377914,24.9780883,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-324,324,新北市新店區新和國民小學,121,201901,G0004,地下水補注地質敏感區,臺北盆地,1,121.5180218,24.9853038,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-326,326,新北市新店區龜山國民小學,121,201901,L0007,山崩與地滑地質敏感區,新北市,1,121.5536677,24.9019081,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-363,363,新北市樹林區大同國民小學,121,201901,G0004,地下水補注地質敏感區,臺北盆地,1,121.4174734,24.9819450,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-369,369,新北市樹林區彭福國民小學,121,201901,G0004,地下水補注地質敏感區,臺北盆地,1,121.4232621,24.9812192,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-367,367,新北市樹林區武林國民小學,121,201311,L0007,山崩與地滑地質敏感區,新北市,1,121.4145002,25.0020946,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-352,352,新北市瑞芳區瑞柑國民小學,121,202508,L0007,山崩與地滑地質敏感區,新北市,1,121.8232250,25.1097404,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-99,99,新北市石碇區和平國民小學,121,201901,L0007,山崩與地滑地質敏感區,新北市,1,121.6416161,25.0116365,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-211,211,新北市私立中信高級中學,121,202508,G0004,地下水補注地質敏感區,臺北盆地,1,121.5144023,24.9669788,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-233,233,新北市私立崇光高級中學,121,201912,G0004,地下水補注地質敏感區,臺北盆地,1,121.5387031,24.9715101,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-234,234,新北市私立崇光高級中學1,121,201804,G0004,地下水補注地質敏感區,臺北盆地,1,121.5395941,24.9715422,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-236,236,新北市私立康橋高級中學,121,201710,L0007,山崩與地滑地質敏感區,新北市,1,121.4964834,24.9118557,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-253,253,新北市私立辭修高級中學,121,202510,L0007,山崩與地滑地質敏感區,新北市,1,121.4084902,24.9324899,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-118,118,新北市立五股國民中學,121,201901,L0007,山崩與地滑地質敏感區,新北市,1,121.4351422,25.0827101,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-141,141,新北市立坪林實驗國民中學,121,202508,L0007,山崩與地滑地質敏感區,新北市,1,121.7123842,24.9378250,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-131,131,新北市立安康高級中學,121,201804,G0004、L0007,地下水補注地質敏感區、山崩與地滑地質敏感區,新北市、臺北盆地,2,121.5145989,24.9697701,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-166,166,新北市立新北特殊教育學校,121,202309,L0007,山崩與地滑地質敏感區,新北市,1,121.3654448,25.0784040,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-171,171,新北市立新店高級中學,121,201710,G0004,地下水補注地質敏感區,臺北盆地,1,121.5327835,24.9749432,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-164,164,新北市立欽賢國民中學,121,202305,L0007,山崩與地滑地質敏感區,新北市,1,121.8454378,25.1047913,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-128,128,新北市立石碇高級中學,121,202310,L0007,山崩與地滑地質敏感區,新北市,1,121.6428568,25.0136251,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-297,297,新北市貢寮區福隆國民小學,121,202508,L0007,山崩與地滑地質敏感區,新北市,1,121.9489392,25.0170517,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-295,295,新北市貢寮區貢寮國民小學,121,201901,L0007,山崩與地滑地質敏感區,新北市,1,121.9158664,25.0222813,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-55,55,新竹市東區建功國民小學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9993402,24.8002587,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-58,58,新竹市東區陽光國民小學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9678341,24.7904016,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-44,44,新竹市私立光復高級中學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9935556,24.7973324,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
